nvar,r,d,prop_Hacker,prop_H1,het,iter,alpha,strategy,p1,p2,p3,p4,p5
50,0,0.1,0.6,0.3,0,1000,0.05,2,46.7353951890034,22.1649484536082,14.6048109965636,10.8247422680412,5.67010309278351
50,0,0.1,0.6,0.3,0,1000,0.05,3,20.1030927835052,18.5567010309278,18.7285223367698,23.3676975945017,19.2439862542955
2,0.3,0.1,0.6,0.3,0,1000,0.05,1,23.4042553191489,20.2127659574468,24.468085106383,14.8936170212766,17.0212765957447
2,0.3,0.1,0.6,0.3,0,1000,0.05,2,23.4042553191489,20.2127659574468,24.468085106383,14.8936170212766,17.0212765957447
2,0.3,0.1,0.6,0.3,0,1000,0.05,3,22.3404255319149,19.1489361702128,24.468085106383,14.8936170212766,19.1489361702128
5,0.3,0.1,0.6,0.3,0,1000,0.05,1,30.921052631579,17.7631578947368,20.3947368421053,12.5,18.4210526315789
5,0.3,0.1,0.6,0.3,0,1000,0.05,2,30.921052631579,17.7631578947368,20.3947368421053,12.5,18.4210526315789
5,0.3,0.1,0.6,0.3,0,1000,0.05,3,26.9736842105263,18.4210526315789,20.3947368421053,13.1578947368421,21.0526315789474
10,0.3,0.1,0.6,0.3,0,1000,0.05,1,27.2357723577236,20.7317073170732,19.5121951219512,19.1056910569106,13.4146341463415
10,0.3,0.1,0.6,0.3,0,1000,0.05,2,27.2357723577236,20.7317073170732,19.5121951219512,19.1056910569106,13.4146341463415
10,0.3,0.1,0.6,0.3,0,1000,0.05,3,19.9186991869919,17.8861788617886,21.5447154471545,21.9512195121951,18.6991869918699
50,0.3,0.1,0.6,0.3,0,1000,0.05,1,39.5303326810176,21.7221135029354,18.0039138943249,12.133072407045,8.6105675146771
50,0.3,0.1,0.6,0.3,0,1000,0.05,2,39.5303326810176,21.7221135029354,18.0039138943249,12.133072407045,8.6105675146771
50,0.3,0.1,0.6,0.3,0,1000,0.05,3,18.0039138943249,19.1780821917808,19.5694716242661,21.3307240704501,21.9178082191781
2,0.6,0.1,0.6,0.3,0,1000,0.05,1,25.5555555555556,23.3333333333333,27.7777777777778,13.3333333333333,10
2,0.6,0.1,0.6,0.3,0,1000,0.05,2,25.5555555555556,23.3333333333333,27.7777777777778,13.3333333333333,10
2,0.6,0.1,0.6,0.3,0,1000,0.05,3,20,24.4444444444444,27.7777777777778,16.6666666666667,11.1111111111111
5,0.6,0.1,0.6,0.3,0,1000,0.05,1,29.6296296296296,21.6049382716049,20.3703703703704,14.8148148148148,13.5802469135802
5,0.6,0.1,0.6,0.3,0,1000,0.05,2,29.6296296296296,21.6049382716049,20.3703703703704,14.8148148148148,13.5802469135802
5,0.6,0.1,0.6,0.3,0,1000,0.05,3,24.0740740740741,17.283950617284,20.9876543209877,18.5185185185185,19.1358024691358
10,0.6,0.1,0.6,0.3,0,1000,0.05,1,26.8421052631579,26.3157894736842,17.3684210526316,11.5789473684211,17.8947368421053
10,0.6,0.1,0.6,0.3,0,1000,0.05,2,26.8421052631579,26.3157894736842,17.3684210526316,11.5789473684211,17.8947368421053
10,0.6,0.1,0.6,0.3,0,1000,0.05,3,17.3684210526316,23.1578947368421,20,16.8421052631579,22.6315789473684
50,0.6,0.1,0.6,0.3,0,1000,0.05,1,34.9162011173184,18.1564245810056,19.8324022346369,15.3631284916201,11.731843575419
50,0.6,0.1,0.6,0.3,0,1000,0.05,2,34.9162011173184,18.1564245810056,19.8324022346369,15.3631284916201,11.731843575419
50,0.6,0.1,0.6,0.3,0,1000,0.05,3,13.4078212290503,17.877094972067,20.6703910614525,25.4189944134078,22.6256983240223
2,0.9,0.1,0.6,0.3,0,1000,0.05,1,15.7894736842105,14.0350877192982,17.5438596491228,31.5789473684211,21.0526315789474
2,0.9,0.1,0.6,0.3,0,1000,0.05,2,15.7894736842105,14.0350877192982,17.5438596491228,31.5789473684211,21.0526315789474
2,0.9,0.1,0.6,0.3,0,1000,0.05,3,15.7894736842105,12.280701754386,19.2982456140351,31.5789473684211,21.0526315789474
5,0.9,0.1,0.6,0.3,0,1000,0.05,1,28.5714285714286,16.3265306122449,29.5918367346939,15.3061224489796,10.2040816326531
5,0.9,0.1,0.6,0.3,0,1000,0.05,2,28.5714285714286,16.3265306122449,29.5918367346939,15.3061224489796,10.2040816326531
5,0.9,0.1,0.6,0.3,0,1000,0.05,3,19.3877551020408,15.3061224489796,30.6122448979592,21.4285714285714,13.265306122449
10,0.9,0.1,0.6,0.3,0,1000,0.05,1,33.0645161290323,17.741935483871,16.1290322580645,13.7096774193548,19.3548387096774
10,0.9,0.1,0.6,0.3,0,1000,0.05,2,33.0645161290323,17.741935483871,16.1290322580645,13.7096774193548,19.3548387096774
10,0.9,0.1,0.6,0.3,0,1000,0.05,3,16.9354838709677,18.5483870967742,18.5483870967742,18.5483870967742,27.4193548387097
50,0.9,0.1,0.6,0.3,0,1000,0.05,1,26.2773722627737,22.6277372262774,16.7883211678832,13.8686131386861,20.4379562043796
50,0.9,0.1,0.6,0.3,0,1000,0.05,2,26.2773722627737,22.6277372262774,16.7883211678832,13.8686131386861,20.4379562043796
50,0.9,0.1,0.6,0.3,0,1000,0.05,3,7.2992700729927,8.75912408759124,14.5985401459854,29.9270072992701,39.4160583941606
2,0,0.2,0.6,0.3,0,1000,0.05,1,37.8151260504202,19.327731092437,15.9663865546218,16.8067226890756,10.0840336134454
2,0,0.2,0.6,0.3,0,1000,0.05,2,37.8151260504202,19.327731092437,15.9663865546218,16.8067226890756,10.0840336134454
2,0,0.2,0.6,0.3,0,1000,0.05,3,36.1344537815126,18.4873949579832,17.6470588235294,16.8067226890756,10.9243697478992
5,0,0.2,0.6,0.3,0,1000,0.05,1,36.0730593607306,17.351598173516,21.4611872146119,11.4155251141553,13.6986301369863
5,0,0.2,0.6,0.3,0,1000,0.05,2,36.0730593607306,17.351598173516,21.4611872146119,11.4155251141553,13.6986301369863
5,0,0.2,0.6,0.3,0,1000,0.05,3,32.4200913242009,16.8949771689498,22.3744292237443,12.7853881278539,15.5251141552511
10,0,0.2,0.6,0.3,0,1000,0.05,1,32.8488372093023,22.3837209302326,16.5697674418605,13.0813953488372,15.1162790697674
10,0,0.2,0.6,0.3,0,1000,0.05,2,32.8488372093023,22.3837209302326,16.5697674418605,13.0813953488372,15.1162790697674
10,0,0.2,0.6,0.3,0,1000,0.05,3,22.9651162790698,22.3837209302326,15.406976744186,19.4767441860465,19.7674418604651
50,0,0.2,0.6,0.3,0,1000,0.05,1,50.9803921568627,20.5882352941176,14.3790849673203,7.51633986928105,6.37254901960784
50,0,0.2,0.6,0.3,0,1000,0.05,2,50.9803921568627,20.5882352941176,14.3790849673203,7.51633986928105,6.37254901960784
50,0,0.2,0.6,0.3,0,1000,0.05,3,25.9803921568628,18.7908496732026,17.9738562091503,17.6470588235294,19.6078431372549
2,0.3,0.2,0.6,0.3,0,1000,0.05,1,32.7102803738318,16.8224299065421,21.4953271028037,14.9532710280374,14.018691588785
2,0.3,0.2,0.6,0.3,0,1000,0.05,2,32.7102803738318,16.8224299065421,21.4953271028037,14.9532710280374,14.018691588785
2,0.3,0.2,0.6,0.3,0,1000,0.05,3,30.8411214953271,17.7570093457944,20.5607476635514,15.8878504672897,14.9532710280374
5,0.3,0.2,0.6,0.3,0,1000,0.05,1,34.5971563981043,17.5355450236967,13.2701421800948,18.4834123222749,16.1137440758294
5,0.3,0.2,0.6,0.3,0,1000,0.05,2,34.5971563981043,17.5355450236967,13.2701421800948,18.4834123222749,16.1137440758294
5,0.3,0.2,0.6,0.3,0,1000,0.05,3,30.8056872037915,14.6919431279621,16.5876777251185,20.3791469194313,17.5355450236967
10,0.3,0.2,0.6,0.3,0,1000,0.05,1,36.241610738255,19.7986577181208,17.1140939597315,13.4228187919463,13.4228187919463
10,0.3,0.2,0.6,0.3,0,1000,0.05,2,36.241610738255,19.7986577181208,17.1140939597315,13.4228187919463,13.4228187919463
10,0.3,0.2,0.6,0.3,0,1000,0.05,3,27.8523489932886,20.8053691275168,18.7919463087248,15.4362416107383,17.1140939597315
50,0.3,0.2,0.6,0.3,0,1000,0.05,1,48.1818181818182,19.0909090909091,12.9090909090909,11.8181818181818,7.81818181818182
50,0.3,0.2,0.6,0.3,0,1000,0.05,2,48.1818181818182,19.0909090909091,12.9090909090909,11.8181818181818,7.81818181818182
50,0.3,0.2,0.6,0.3,0,1000,0.05,3,22,18.7272727272727,21.0909090909091,19.8181818181818,18.3636363636364
2,0.6,0.2,0.6,0.3,0,1000,0.05,1,35,21.4285714285714,14.2857142857143,17.1428571428571,12.1428571428571
2,0.6,0.2,0.6,0.3,0,1000,0.05,2,35,21.4285714285714,14.2857142857143,17.1428571428571,12.1428571428571
2,0.6,0.2,0.6,0.3,0,1000,0.05,3,31.4285714285714,20.7142857142857,15.7142857142857,18.5714285714286,13.5714285714286
5,0.6,0.2,0.6,0.3,0,1000,0.05,1,37.8698224852071,21.301775147929,17.7514792899408,10.6508875739645,12.4260355029586
5,0.6,0.2,0.6,0.3,0,1000,0.05,2,37.8698224852071,21.301775147929,17.7514792899408,10.6508875739645,12.4260355029586
5,0.6,0.2,0.6,0.3,0,1000,0.05,3,30.1775147928994,18.9349112426036,21.301775147929,13.0177514792899,16.5680473372781
10,0.6,0.2,0.6,0.3,0,1000,0.05,1,32.7659574468085,20.4255319148936,19.1489361702128,14.8936170212766,12.7659574468085
10,0.6,0.2,0.6,0.3,0,1000,0.05,2,32.7659574468085,20.4255319148936,19.1489361702128,14.8936170212766,12.7659574468085
10,0.6,0.2,0.6,0.3,0,1000,0.05,3,20.8510638297872,21.7021276595745,20.8510638297872,20.8510638297872,15.7446808510638
50,0.6,0.2,0.6,0.3,0,1000,0.05,1,41.6452442159383,19.280205655527,13.6246786632391,13.8817480719794,11.5681233933162
50,0.6,0.2,0.6,0.3,0,1000,0.05,2,41.6452442159383,19.280205655527,13.6246786632391,13.8817480719794,11.5681233933162
50,0.6,0.2,0.6,0.3,0,1000,0.05,3,16.1953727506427,19.7943444730077,18.7660668380463,22.3650385604113,22.879177377892
2,0.9,0.2,0.6,0.3,0,1000,0.05,1,32.3232323232323,17.1717171717172,13.1313131313131,19.1919191919192,18.1818181818182
2,0.9,0.2,0.6,0.3,0,1000,0.05,2,32.3232323232323,17.1717171717172,13.1313131313131,19.1919191919192,18.1818181818182
2,0.9,0.2,0.6,0.3,0,1000,0.05,3,27.2727272727273,15.1515151515152,13.1313131313131,24.2424242424242,20.2020202020202
5,0.9,0.2,0.6,0.3,0,1000,0.05,1,36.8421052631579,17.1052631578947,19.0789473684211,15.7894736842105,11.1842105263158
5,0.9,0.2,0.6,0.3,0,1000,0.05,2,36.8421052631579,17.1052631578947,19.0789473684211,15.7894736842105,11.1842105263158
5,0.9,0.2,0.6,0.3,0,1000,0.05,3,28.2894736842105,13.1578947368421,20.3947368421053,21.0526315789474,17.1052631578947
10,0.9,0.2,0.6,0.3,0,1000,0.05,1,34.4370860927152,21.1920529801325,15.2317880794702,13.9072847682119,15.2317880794702
10,0.9,0.2,0.6,0.3,0,1000,0.05,2,34.4370860927152,21.1920529801325,15.2317880794702,13.9072847682119,15.2317880794702
10,0.9,0.2,0.6,0.3,0,1000,0.05,3,26.4900662251656,17.2185430463576,13.2450331125828,23.841059602649,19.205298013245
50,0.9,0.2,0.6,0.3,0,1000,0.05,1,34.1708542713568,20.6030150753769,16.5829145728643,17.0854271356784,11.5577889447236
50,0.9,0.2,0.6,0.3,0,1000,0.05,2,34.1708542713568,20.6030150753769,16.5829145728643,17.0854271356784,11.5577889447236
50,0.9,0.2,0.6,0.3,0,1000,0.05,3,13.5678391959799,14.070351758794,18.5929648241206,29.1457286432161,24.6231155778895
2,0,0.3,0.6,0.3,0,1000,0.05,1,40.8045977011494,16.6666666666667,14.9425287356322,13.7931034482759,13.2183908045977
2,0,0.3,0.6,0.3,0,1000,0.05,2,40.8045977011494,16.6666666666667,14.9425287356322,13.7931034482759,13.2183908045977
2,0,0.3,0.6,0.3,0,1000,0.05,3,39.6551724137931,16.0919540229885,14.9425287356322,14.367816091954,14.9425287356322
5,0,0.3,0.6,0.3,0,1000,0.05,1,38.5185185185185,19.2592592592593,18.1481481481482,10,14.0740740740741
5,0,0.3,0.6,0.3,0,1000,0.05,2,38.5185185185185,19.2592592592593,18.1481481481482,10,14.0740740740741
5,0,0.3,0.6,0.3,0,1000,0.05,3,30.3703703703704,20,20,12.5925925925926,17.037037037037
10,0,0.3,0.6,0.3,0,1000,0.05,1,41.8032786885246,16.120218579235,14.7540983606557,14.207650273224,13.1147540983607
10,0,0.3,0.6,0.3,0,1000,0.05,2,41.8032786885246,16.120218579235,14.7540983606557,14.207650273224,13.1147540983607
10,0,0.3,0.6,0.3,0,1000,0.05,3,30.0546448087432,17.2131147540984,17.4863387978142,17.7595628415301,17.4863387978142
50,0,0.3,0.6,0.3,0,1000,0.05,1,57.1194762684124,19.6399345335516,11.4566284779051,6.38297872340426,5.07364975450082
50,0,0.3,0.6,0.3,0,1000,0.05,2,57.1194762684124,19.6399345335516,11.4566284779051,6.38297872340426,5.07364975450082
50,0,0.3,0.6,0.3,0,1000,0.05,3,31.0965630114566,18.0032733224223,15.5482815057283,18.0032733224223,17.3486088379705
2,0.3,0.3,0.6,0.3,0,1000,0.05,1,46.927374301676,16.7597765363129,15.0837988826816,13.9664804469274,6.70391061452514
2,0.3,0.3,0.6,0.3,0,1000,0.05,2,46.927374301676,16.7597765363129,15.0837988826816,13.9664804469274,6.70391061452514
2,0.3,0.3,0.6,0.3,0,1000,0.05,3,44.6927374301676,17.877094972067,15.0837988826816,13.9664804469274,7.82122905027933
5,0.3,0.3,0.6,0.3,0,1000,0.05,1,44.5344129554656,17.8137651821862,17.4089068825911,10.5263157894737,9.31174089068826
5,0.3,0.3,0.6,0.3,0,1000,0.05,2,44.5344129554656,17.8137651821862,17.4089068825911,10.5263157894737,9.31174089068826
5,0.3,0.3,0.6,0.3,0,1000,0.05,3,38.8663967611336,19.4331983805668,18.2186234817814,12.5506072874494,10.9311740890688
10,0.3,0.3,0.6,0.3,0,1000,0.05,1,43.6708860759494,18.3544303797468,10.7594936708861,15.5063291139241,11.0759493670886
10,0.3,0.3,0.6,0.3,0,1000,0.05,2,43.6708860759494,18.3544303797468,10.7594936708861,15.5063291139241,11.0759493670886
10,0.3,0.3,0.6,0.3,0,1000,0.05,3,30.6962025316456,17.0886075949367,16.4556962025316,19.3037974683544,15.8227848101266
50,0.3,0.3,0.6,0.3,0,1000,0.05,1,51.4545454545455,18.9090909090909,12.5454545454545,9.81818181818182,7.09090909090909
50,0.3,0.3,0.6,0.3,0,1000,0.05,2,51.4545454545455,18.9090909090909,12.5454545454545,9.81818181818182,7.09090909090909
50,0.3,0.3,0.6,0.3,0,1000,0.05,3,23.6363636363636,18.7272727272727,17.2727272727273,20.9090909090909,19.2727272727273
2,0.6,0.3,0.6,0.3,0,1000,0.05,1,38.6666666666667,16.6666666666667,16,15.3333333333333,12
2,0.6,0.3,0.6,0.3,0,1000,0.05,2,38.6666666666667,16.6666666666667,16,15.3333333333333,12
2,0.6,0.3,0.6,0.3,0,1000,0.05,3,36,16,16.6666666666667,17.3333333333333,12.6666666666667
5,0.6,0.3,0.6,0.3,0,1000,0.05,1,42.0814479638009,16.289592760181,14.9321266968326,18.552036199095,7.23981900452489
5,0.6,0.3,0.6,0.3,0,1000,0.05,2,42.0814479638009,16.289592760181,14.9321266968326,18.552036199095,7.23981900452489
5,0.6,0.3,0.6,0.3,0,1000,0.05,3,36.6515837104072,17.1945701357466,17.1945701357466,19.0045248868778,9.95475113122172
10,0.6,0.3,0.6,0.3,0,1000,0.05,1,45,12.9166666666667,17.5,11.25,13.3333333333333
10,0.6,0.3,0.6,0.3,0,1000,0.05,2,45,12.9166666666667,17.5,11.25,13.3333333333333
10,0.6,0.3,0.6,0.3,0,1000,0.05,3,29.5833333333333,13.75,19.1666666666667,17.0833333333333,20.4166666666667
50,0.6,0.3,0.6,0.3,0,1000,0.05,1,50.4807692307692,17.3076923076923,11.7788461538462,11.2980769230769,8.41346153846154
50,0.6,0.3,0.6,0.3,0,1000,0.05,2,50.4807692307692,17.3076923076923,11.7788461538462,11.2980769230769,8.41346153846154
50,0.6,0.3,0.6,0.3,0,1000,0.05,3,20.9134615384615,18.0288461538462,16.1057692307692,23.0769230769231,21.1538461538462
2,0.9,0.3,0.6,0.3,0,1000,0.05,1,43.4426229508197,17.2131147540984,15.5737704918033,12.2950819672131,9.01639344262295
2,0.9,0.3,0.6,0.3,0,1000,0.05,2,43.4426229508197,17.2131147540984,15.5737704918033,12.2950819672131,9.01639344262295
2,0.9,0.3,0.6,0.3,0,1000,0.05,3,38.5245901639344,17.2131147540984,14.7540983606557,14.7540983606557,12.2950819672131
5,0.9,0.3,0.6,0.3,0,1000,0.05,1,36.5853658536585,17.0731707317073,21.3414634146341,12.8048780487805,10.9756097560976
5,0.9,0.3,0.6,0.3,0,1000,0.05,2,36.5853658536585,17.0731707317073,21.3414634146341,12.8048780487805,10.9756097560976
5,0.9,0.3,0.6,0.3,0,1000,0.05,3,25,14.6341463414634,21.3414634146341,17.6829268292683,20.1219512195122
10,0.9,0.3,0.6,0.3,0,1000,0.05,1,42.9347826086957,15.7608695652174,16.304347826087,13.0434782608696,11.4130434782609
10,0.9,0.3,0.6,0.3,0,1000,0.05,2,42.9347826086957,15.7608695652174,16.304347826087,13.0434782608696,11.4130434782609
10,0.9,0.3,0.6,0.3,0,1000,0.05,3,29.3478260869565,15.7608695652174,15.7608695652174,20.1086956521739,18.4782608695652
50,0.9,0.3,0.6,0.3,0,1000,0.05,1,48.0176211453745,13.6563876651982,17.6211453744493,11.4537444933921,8.81057268722467
50,0.9,0.3,0.6,0.3,0,1000,0.05,2,48.0176211453745,13.6563876651982,17.6211453744493,11.4537444933921,8.81057268722467
50,0.9,0.3,0.6,0.3,0,1000,0.05,3,26.431718061674,12.7753303964758,10.5726872246696,22.0264317180617,27.7533039647577
2,0,0.4,0.6,0.3,0,1000,0.05,1,51.6279069767442,13.953488372093,8.83720930232558,15.8139534883721,9.30232558139535
2,0,0.4,0.6,0.3,0,1000,0.05,2,51.6279069767442,13.953488372093,8.83720930232558,15.8139534883721,9.30232558139535
2,0,0.4,0.6,0.3,0,1000,0.05,3,49.3023255813954,14.4186046511628,9.76744186046512,16.2790697674419,9.76744186046512
5,0,0.4,0.6,0.3,0,1000,0.05,1,47.9452054794521,17.4657534246575,11.6438356164384,10.958904109589,11.6438356164384
5,0,0.4,0.6,0.3,0,1000,0.05,2,47.9452054794521,17.4657534246575,11.6438356164384,10.958904109589,11.6438356164384
5,0,0.4,0.6,0.3,0,1000,0.05,3,39.3835616438356,18.4931506849315,14.7260273972603,11.986301369863,15.0684931506849
10,0,0.4,0.6,0.3,0,1000,0.05,1,50.4830917874396,10.6280193236715,16.6666666666667,10.3864734299517,11.1111111111111
10,0,0.4,0.6,0.3,0,1000,0.05,2,50.4830917874396,10.6280193236715,16.6666666666667,10.3864734299517,11.1111111111111
10,0,0.4,0.6,0.3,0,1000,0.05,3,36.4734299516908,14.0096618357488,20.048309178744,14.2512077294686,14.7342995169082
50,0,0.4,0.6,0.3,0,1000,0.05,1,57.8125,16.71875,12.03125,7.03125,5.46875
50,0,0.4,0.6,0.3,0,1000,0.05,2,57.8125,16.71875,12.03125,7.03125,5.46875
50,0,0.4,0.6,0.3,0,1000,0.05,3,30.46875,17.65625,18.59375,15,17.96875
2,0.3,0.4,0.6,0.3,0,1000,0.05,1,51.6129032258065,17.0506912442396,12.4423963133641,11.0599078341014,6.91244239631337
2,0.3,0.4,0.6,0.3,0,1000,0.05,2,51.6129032258065,17.0506912442396,12.4423963133641,11.0599078341014,6.91244239631337
2,0.3,0.4,0.6,0.3,0,1000,0.05,3,48.8479262672811,17.9723502304147,11.5207373271889,12.4423963133641,8.29493087557604
5,0.3,0.4,0.6,0.3,0,1000,0.05,1,53.0909090909091,19.6363636363636,10.1818181818182,10.5454545454545,5.81818181818182
5,0.3,0.4,0.6,0.3,0,1000,0.05,2,53.0909090909091,19.6363636363636,10.1818181818182,10.5454545454545,5.81818181818182
5,0.3,0.4,0.6,0.3,0,1000,0.05,3,41.8181818181818,18.9090909090909,13.4545454545455,16.7272727272727,8.36363636363636
10,0.3,0.4,0.6,0.3,0,1000,0.05,1,45.7865168539326,18.2584269662921,14.0449438202247,12.0786516853933,8.14606741573034
10,0.3,0.4,0.6,0.3,0,1000,0.05,2,45.7865168539326,18.2584269662921,14.0449438202247,12.0786516853933,8.14606741573034
10,0.3,0.4,0.6,0.3,0,1000,0.05,3,31.1797752808989,20.7865168539326,19.3820224719101,15.4494382022472,11.7977528089888
50,0.3,0.4,0.6,0.3,0,1000,0.05,1,51.8900343642612,17.8694158075601,13.4020618556701,8.59106529209622,7.90378006872852
50,0.3,0.4,0.6,0.3,0,1000,0.05,2,51.8900343642612,17.8694158075601,13.4020618556701,8.59106529209622,7.90378006872852
50,0.3,0.4,0.6,0.3,0,1000,0.05,3,26.1168384879725,20.2749140893471,20.1030927835052,16.1512027491409,17.3539518900344
2,0.6,0.4,0.6,0.3,0,1000,0.05,1,53.551912568306,12.0218579234973,16.9398907103825,9.2896174863388,6.55737704918033
2,0.6,0.4,0.6,0.3,0,1000,0.05,2,53.551912568306,12.0218579234973,16.9398907103825,9.2896174863388,6.55737704918033
2,0.6,0.4,0.6,0.3,0,1000,0.05,3,48.6338797814208,13.1147540983607,18.0327868852459,10.9289617486339,7.65027322404372
5,0.6,0.4,0.6,0.3,0,1000,0.05,1,55.327868852459,14.7540983606557,11.4754098360656,7.37704918032787,10.655737704918
5,0.6,0.4,0.6,0.3,0,1000,0.05,2,55.327868852459,14.7540983606557,11.4754098360656,7.37704918032787,10.655737704918
5,0.6,0.4,0.6,0.3,0,1000,0.05,3,45.0819672131148,17.2131147540984,13.5245901639344,11.0655737704918,13.1147540983607
10,0.6,0.4,0.6,0.3,0,1000,0.05,1,49.3103448275862,13.7931034482759,11.7241379310345,12.4137931034483,10.3448275862069
10,0.6,0.4,0.6,0.3,0,1000,0.05,2,49.3103448275862,13.7931034482759,11.7241379310345,12.4137931034483,10.3448275862069
10,0.6,0.4,0.6,0.3,0,1000,0.05,3,35.1724137931035,15.8620689655172,16.8965517241379,14.4827586206897,15.8620689655172
50,0.6,0.4,0.6,0.3,0,1000,0.05,1,51.4018691588785,16.8224299065421,11.9158878504673,10.2803738317757,8.8785046728972
50,0.6,0.4,0.6,0.3,0,1000,0.05,2,51.4018691588785,16.8224299065421,11.9158878504673,10.2803738317757,8.8785046728972
50,0.6,0.4,0.6,0.3,0,1000,0.05,3,30.3738317757009,16.8224299065421,15.1869158878505,17.5233644859813,19.392523364486
2,0.9,0.4,0.6,0.3,0,1000,0.05,1,50.3030303030303,14.5454545454545,13.3333333333333,11.5151515151515,9.09090909090909
2,0.9,0.4,0.6,0.3,0,1000,0.05,2,50.3030303030303,14.5454545454545,13.3333333333333,11.5151515151515,9.09090909090909
2,0.9,0.4,0.6,0.3,0,1000,0.05,3,45.4545454545455,14.5454545454545,13.9393939393939,14.5454545454545,10.3030303030303
5,0.9,0.4,0.6,0.3,0,1000,0.05,1,50.4761904761905,10.952380952381,13.8095238095238,11.4285714285714,10.952380952381
5,0.9,0.4,0.6,0.3,0,1000,0.05,2,50.4761904761905,10.952380952381,13.8095238095238,11.4285714285714,10.952380952381
5,0.9,0.4,0.6,0.3,0,1000,0.05,3,40.4761904761905,10.4761904761905,15.7142857142857,15.7142857142857,15.2380952380952
10,0.9,0.4,0.6,0.3,0,1000,0.05,1,48.6486486486487,14.4144144144144,15.3153153153153,8.10810810810811,11.2612612612613
10,0.9,0.4,0.6,0.3,0,1000,0.05,2,48.6486486486487,14.4144144144144,15.3153153153153,8.10810810810811,11.2612612612613
10,0.9,0.4,0.6,0.3,0,1000,0.05,3,35.5855855855856,17.1171171171171,17.5675675675676,13.0630630630631,14.4144144144144
50,0.9,0.4,0.6,0.3,0,1000,0.05,1,50.4,15.6,12.8,8.4,12
50,0.9,0.4,0.6,0.3,0,1000,0.05,2,50.4,15.6,12.8,8.4,12
50,0.9,0.4,0.6,0.3,0,1000,0.05,3,28,14,14.4,13.6,29.2
2,0,0.1,0.8,0.3,0,1000,0.05,1,18.018018018018,25.2252252252252,22.5225225225225,11.7117117117117,22.5225225225225
2,0,0.1,0.8,0.3,0,1000,0.05,2,18.018018018018,25.2252252252252,22.5225225225225,11.7117117117117,22.5225225225225
2,0,0.1,0.8,0.3,0,1000,0.05,3,15.3153153153153,25.2252252252252,22.5225225225225,12.6126126126126,24.3243243243243
5,0,0.1,0.8,0.3,0,1000,0.05,1,18.8073394495413,18.8073394495413,19.2660550458716,23.394495412844,19.7247706422018
5,0,0.1,0.8,0.3,0,1000,0.05,2,18.8073394495413,18.8073394495413,19.2660550458716,23.394495412844,19.7247706422018
5,0,0.1,0.8,0.3,0,1000,0.05,3,16.5137614678899,17.8899082568807,18.8073394495413,24.3119266055046,22.4770642201835
10,0,0.1,0.8,0.3,0,1000,0.05,1,25.8620689655172,24.4252873563218,18.9655172413793,18.9655172413793,11.7816091954023
