nvar,r,d,prop_Hacker,prop_H1,het,iter,alpha,strategy,p1,p2,p3,p4,p5,k_sig,k
1,0,0.6,0,0.3,0.2,10000,0.05,1,0.646666666666667,0.132857142857143,0.0890476190476191,0.0742857142857143,0.0571428571428571,2100,10000
1,0,0.6,0,0.3,0.2,10000,0.05,2,0.646666666666667,0.132857142857143,0.0890476190476191,0.0742857142857143,0.0571428571428571,2100,10000
1,0,0.6,0,0.3,0.2,10000,0.05,3,0.646666666666667,0.132857142857143,0.0890476190476191,0.0742857142857143,0.0571428571428571,2100,10000
1,0,0.7,0,0.3,0.2,10000,0.05,1,0.685689201053556,0.111501316944688,0.0807726075504829,0.0654082528533802,0.0566286215978929,2278,10000
1,0,0.7,0,0.3,0.2,10000,0.05,2,0.685689201053556,0.111501316944688,0.0807726075504829,0.0654082528533802,0.0566286215978929,2278,10000
1,0,0.7,0,0.3,0.2,10000,0.05,3,0.685689201053556,0.111501316944688,0.0807726075504829,0.0654082528533802,0.0566286215978929,2278,10000
1,0,0.8,0,0.3,0.2,10000,0.05,1,0.70335675253708,0.0952380952380952,0.0741608118657299,0.0667447306791569,0.0604996096799376,2562,10000
1,0,0.8,0,0.3,0.2,10000,0.05,2,0.70335675253708,0.0952380952380952,0.0741608118657299,0.0667447306791569,0.0604996096799376,2562,10000
1,0,0.8,0,0.3,0.2,10000,0.05,3,0.70335675253708,0.0952380952380952,0.0741608118657299,0.0667447306791569,0.0604996096799376,2562,10000
1,0,0.1,0,0.5,0.2,10000,0.05,1,0.45096241979835,0.162236480293309,0.144821264894592,0.12282309807516,0.119156736938588,1091,10000
1,0,0.1,0,0.5,0.2,10000,0.05,2,0.45096241979835,0.162236480293309,0.144821264894592,0.12282309807516,0.119156736938588,1091,10000
1,0,0.1,0,0.5,0.2,10000,0.05,3,0.45096241979835,0.162236480293309,0.144821264894592,0.12282309807516,0.119156736938588,1091,10000
1,0,0.2,0,0.5,0.2,10000,0.05,1,0.502793296089386,0.145949720670391,0.131284916201117,0.111033519553073,0.108938547486034,1432,10000
1,0,0.2,0,0.5,0.2,10000,0.05,2,0.502793296089386,0.145949720670391,0.131284916201117,0.111033519553073,0.108938547486034,1432,10000
1,0,0.2,0,0.5,0.2,10000,0.05,3,0.502793296089386,0.145949720670391,0.131284916201117,0.111033519553073,0.108938547486034,1432,10000
1,0,0.3,0,0.5,0.2,10000,0.05,1,0.541130386121992,0.141578063794068,0.119194180190263,0.103525461667599,0.0945719082260772,1787,10000
1,0,0.3,0,0.5,0.2,10000,0.05,2,0.541130386121992,0.141578063794068,0.119194180190263,0.103525461667599,0.0945719082260772,1787,10000
1,0,0.3,0,0.5,0.2,10000,0.05,3,0.541130386121992,0.141578063794068,0.119194180190263,0.103525461667599,0.0945719082260772,1787,10000
1,0,0.4,0,0.5,0.2,10000,0.05,1,0.599735216240071,0.133715798764342,0.0988526037069726,0.0825242718446602,0.0851721094439541,2266,10000
1,0,0.4,0,0.5,0.2,10000,0.05,2,0.599735216240071,0.133715798764342,0.0988526037069726,0.0825242718446602,0.0851721094439541,2266,10000
1,0,0.4,0,0.5,0.2,10000,0.05,3,0.599735216240071,0.133715798764342,0.0988526037069726,0.0825242718446602,0.0851721094439541,2266,10000
1,0,0.5,0,0.5,0.2,10000,0.05,1,0.648099360180655,0.124952954459917,0.0903274369589763,0.0764019570944674,0.0602182913059842,2657,10000
1,0,0.5,0,0.5,0.2,10000,0.05,2,0.648099360180655,0.124952954459917,0.0903274369589763,0.0764019570944674,0.0602182913059842,2657,10000
1,0,0.5,0,0.5,0.2,10000,0.05,3,0.648099360180655,0.124952954459917,0.0903274369589763,0.0764019570944674,0.0602182913059842,2657,10000
1,0,0.6,0,0.5,0.2,10000,0.05,1,0.699616122840691,0.116762635956494,0.0758157389635317,0.0540626999360205,0.053742802303263,3126,10000
1,0,0.6,0,0.5,0.2,10000,0.05,2,0.699616122840691,0.116762635956494,0.0758157389635317,0.0540626999360205,0.053742802303263,3126,10000
1,0,0.6,0,0.5,0.2,10000,0.05,3,0.699616122840691,0.116762635956494,0.0758157389635317,0.0540626999360205,0.053742802303263,3126,10000
1,0,0.7,0,0.5,0.2,10000,0.05,1,0.730581828604185,0.103468042419031,0.0633419317856119,0.0550300945829751,0.0475781026081972,3489,10000
1,0,0.7,0,0.5,0.2,10000,0.05,2,0.730581828604185,0.103468042419031,0.0633419317856119,0.0550300945829751,0.0475781026081972,3489,10000
1,0,0.7,0,0.5,0.2,10000,0.05,3,0.730581828604185,0.103468042419031,0.0633419317856119,0.0550300945829751,0.0475781026081972,3489,10000
1,0,0.8,0,0.5,0.2,10000,0.05,1,0.765163297045101,0.0842405391394505,0.0583203732503888,0.0482115085536547,0.0440642820114049,3858,10000
1,0,0.8,0,0.5,0.2,10000,0.05,2,0.765163297045101,0.0842405391394505,0.0583203732503888,0.0482115085536547,0.0440642820114049,3858,10000
1,0,0.8,0,0.5,0.2,10000,0.05,3,0.765163297045101,0.0842405391394505,0.0583203732503888,0.0482115085536547,0.0440642820114049,3858,10000
1,0,0.1,0,0.7,0.2,10000,0.05,1,0.446931407942238,0.171841155234657,0.138628158844765,0.124187725631769,0.11841155234657,1385,10000
1,0,0.1,0,0.7,0.2,10000,0.05,2,0.446931407942238,0.171841155234657,0.138628158844765,0.124187725631769,0.11841155234657,1385,10000
1,0,0.1,0,0.7,0.2,10000,0.05,3,0.446931407942238,0.171841155234657,0.138628158844765,0.124187725631769,0.11841155234657,1385,10000
1,0,0.2,0,0.7,0.2,10000,0.05,1,0.51875,0.1625,0.111931818181818,0.107386363636364,0.0994318181818182,1760,10000
1,0,0.2,0,0.7,0.2,10000,0.05,2,0.51875,0.1625,0.111931818181818,0.107386363636364,0.0994318181818182,1760,10000
1,0,0.2,0,0.7,0.2,10000,0.05,3,0.51875,0.1625,0.111931818181818,0.107386363636364,0.0994318181818182,1760,10000
1,0,0.3,0,0.7,0.2,10000,0.05,1,0.584767641996558,0.136402753872633,0.113597246127367,0.0821858864027539,0.0830464716006885,2324,10000
1,0,0.3,0,0.7,0.2,10000,0.05,2,0.584767641996558,0.136402753872633,0.113597246127367,0.0821858864027539,0.0830464716006885,2324,10000
1,0,0.3,0,0.7,0.2,10000,0.05,3,0.584767641996558,0.136402753872633,0.113597246127367,0.0821858864027539,0.0830464716006885,2324,10000
1,0,0.4,0,0.7,0.2,10000,0.05,1,0.647499149370534,0.119768628785301,0.0905069751616196,0.0768969037087445,0.0653283429738006,2939,10000
1,0,0.4,0,0.7,0.2,10000,0.05,2,0.647499149370534,0.119768628785301,0.0905069751616196,0.0768969037087445,0.0653283429738006,2939,10000
1,0,0.4,0,0.7,0.2,10000,0.05,3,0.647499149370534,0.119768628785301,0.0905069751616196,0.0768969037087445,0.0653283429738006,2939,10000
1,0,0.5,0,0.7,0.2,10000,0.05,1,0.677163120567376,0.123404255319149,0.0765957446808511,0.0712056737588653,0.0516312056737589,3525,10000
1,0,0.5,0,0.7,0.2,10000,0.05,2,0.677163120567376,0.123404255319149,0.0765957446808511,0.0712056737588653,0.0516312056737589,3525,10000
1,0,0.5,0,0.7,0.2,10000,0.05,3,0.677163120567376,0.123404255319149,0.0765957446808511,0.0712056737588653,0.0516312056737589,3525,10000
1,0,0.6,0,0.7,0.2,10000,0.05,1,0.712171837708831,0.110739856801909,0.0699284009546539,0.0625298329355609,0.0446300715990454,4190,10000
1,0,0.6,0,0.7,0.2,10000,0.05,2,0.712171837708831,0.110739856801909,0.0699284009546539,0.0625298329355609,0.0446300715990454,4190,10000
1,0,0.6,0,0.7,0.2,10000,0.05,3,0.712171837708831,0.110739856801909,0.0699284009546539,0.0625298329355609,0.0446300715990454,4190,10000
1,0,0.7,0,0.7,0.2,10000,0.05,1,0.756217838765009,0.0921955403087479,0.0634648370497427,0.04352487135506,0.0445969125214408,4664,10000
1,0,0.7,0,0.7,0.2,10000,0.05,2,0.756217838765009,0.0921955403087479,0.0634648370497427,0.04352487135506,0.0445969125214408,4664,10000
1,0,0.7,0,0.7,0.2,10000,0.05,3,0.756217838765009,0.0921955403087479,0.0634648370497427,0.04352487135506,0.0445969125214408,4664,10000
1,0,0.8,0,0.7,0.2,10000,0.05,1,0.770590520590521,0.0969308469308469,0.0538073038073038,0.0421522921522922,0.0365190365190365,5148,10000
1,0,0.8,0,0.7,0.2,10000,0.05,2,0.770590520590521,0.0969308469308469,0.0538073038073038,0.0421522921522922,0.0365190365190365,5148,10000
1,0,0.8,0,0.7,0.2,10000,0.05,3,0.770590520590521,0.0969308469308469,0.0538073038073038,0.0421522921522922,0.0365190365190365,5148,10000
1,0,0.1,0,0.1,0.4,10000,0.05,1,0.394878706199461,0.176549865229111,0.153638814016173,0.126684636118598,0.148247978436658,742,10000
1,0,0.1,0,0.1,0.4,10000,0.05,2,0.394878706199461,0.176549865229111,0.153638814016173,0.126684636118598,0.148247978436658,742,10000
1,0,0.1,0,0.1,0.4,10000,0.05,3,0.394878706199461,0.176549865229111,0.153638814016173,0.126684636118598,0.148247978436658,742,10000
1,0,0.2,0,0.1,0.4,10000,0.05,1,0.39549436795995,0.158948685857322,0.141426783479349,0.148936170212766,0.155193992490613,799,10000
1,0,0.2,0,0.1,0.4,10000,0.05,2,0.39549436795995,0.158948685857322,0.141426783479349,0.148936170212766,0.155193992490613,799,10000
1,0,0.2,0,0.1,0.4,10000,0.05,3,0.39549436795995,0.158948685857322,0.141426783479349,0.148936170212766,0.155193992490613,799,10000
1,0,0.3,0,0.1,0.4,10000,0.05,1,0.402380952380952,0.146428571428571,0.154761904761905,0.154761904761905,0.141666666666667,840,10000
1,0,0.3,0,0.1,0.4,10000,0.05,2,0.402380952380952,0.146428571428571,0.154761904761905,0.154761904761905,0.141666666666667,840,10000
1,0,0.3,0,0.1,0.4,10000,0.05,3,0.402380952380952,0.146428571428571,0.154761904761905,0.154761904761905,0.141666666666667,840,10000
1,0,0.4,0,0.1,0.4,10000,0.05,1,0.465882352941177,0.149411764705882,0.127058823529412,0.128235294117647,0.129411764705882,850,10000
1,0,0.4,0,0.1,0.4,10000,0.05,2,0.465882352941177,0.149411764705882,0.127058823529412,0.128235294117647,0.129411764705882,850,10000
1,0,0.4,0,0.1,0.4,10000,0.05,3,0.465882352941177,0.149411764705882,0.127058823529412,0.128235294117647,0.129411764705882,850,10000
1,0,0.5,0,0.1,0.4,10000,0.05,1,0.508733624454148,0.150655021834061,0.126637554585153,0.100436681222707,0.11353711790393,916,10000
1,0,0.5,0,0.1,0.4,10000,0.05,2,0.508733624454148,0.150655021834061,0.126637554585153,0.100436681222707,0.11353711790393,916,10000
1,0,0.5,0,0.1,0.4,10000,0.05,3,0.508733624454148,0.150655021834061,0.126637554585153,0.100436681222707,0.11353711790393,916,10000
1,0,0.6,0,0.1,0.4,10000,0.05,1,0.532532532532533,0.129129129129129,0.128128128128128,0.0990990990990991,0.111111111111111,999,10000
1,0,0.6,0,0.1,0.4,10000,0.05,2,0.532532532532533,0.129129129129129,0.128128128128128,0.0990990990990991,0.111111111111111,999,10000
1,0,0.6,0,0.1,0.4,10000,0.05,3,0.532532532532533,0.129129129129129,0.128128128128128,0.0990990990990991,0.111111111111111,999,10000
1,0,0.7,0,0.1,0.4,10000,0.05,1,0.541154210028382,0.138126773888363,0.112582781456954,0.100283822138127,0.107852412488174,1057,10000
1,0,0.7,0,0.1,0.4,10000,0.05,2,0.541154210028382,0.138126773888363,0.112582781456954,0.100283822138127,0.107852412488174,1057,10000
1,0,0.7,0,0.1,0.4,10000,0.05,3,0.541154210028382,0.138126773888363,0.112582781456954,0.100283822138127,0.107852412488174,1057,10000
1,0,0.8,0,0.1,0.4,10000,0.05,1,0.555150410209663,0.128532360984503,0.108477666362808,0.10665451230629,0.101185050136737,1097,10000
1,0,0.8,0,0.1,0.4,10000,0.05,2,0.555150410209663,0.128532360984503,0.108477666362808,0.10665451230629,0.101185050136737,1097,10000
1,0,0.8,0,0.1,0.4,10000,0.05,3,0.555150410209663,0.128532360984503,0.108477666362808,0.10665451230629,0.101185050136737,1097,10000
1,0,0.1,0,0.2,0.4,10000,0.05,1,0.458932238193018,0.155030800821355,0.14476386036961,0.136550308008214,0.104722792607803,974,10000
1,0,0.1,0,0.2,0.4,10000,0.05,2,0.458932238193018,0.155030800821355,0.14476386036961,0.136550308008214,0.104722792607803,974,10000
1,0,0.1,0,0.2,0.4,10000,0.05,3,0.458932238193018,0.155030800821355,0.14476386036961,0.136550308008214,0.104722792607803,974,10000
1,0,0.2,0,0.2,0.4,10000,0.05,1,0.504102096627165,0.157702825888788,0.115770282588879,0.111212397447584,0.111212397447584,1097,10000
1,0,0.2,0,0.2,0.4,10000,0.05,2,0.504102096627165,0.157702825888788,0.115770282588879,0.111212397447584,0.111212397447584,1097,10000
1,0,0.2,0,0.2,0.4,10000,0.05,3,0.504102096627165,0.157702825888788,0.115770282588879,0.111212397447584,0.111212397447584,1097,10000
1,0,0.3,0,0.2,0.4,10000,0.05,1,0.496894409937888,0.151730257320319,0.127772848269743,0.12511091393079,0.09849157054126,1127,10000
1,0,0.3,0,0.2,0.4,10000,0.05,2,0.496894409937888,0.151730257320319,0.127772848269743,0.12511091393079,0.09849157054126,1127,10000
1,0,0.3,0,0.2,0.4,10000,0.05,3,0.496894409937888,0.151730257320319,0.127772848269743,0.12511091393079,0.09849157054126,1127,10000
1,0,0.4,0,0.2,0.4,10000,0.05,1,0.541829554339328,0.149335418295543,0.10711493354183,0.101641907740422,0.100078186082877,1279,10000
1,0,0.4,0,0.2,0.4,10000,0.05,2,0.541829554339328,0.149335418295543,0.10711493354183,0.101641907740422,0.100078186082877,1279,10000
1,0,0.4,0,0.2,0.4,10000,0.05,3,0.541829554339328,0.149335418295543,0.10711493354183,0.101641907740422,0.100078186082877,1279,10000
1,0,0.5,0,0.2,0.4,10000,0.05,1,0.573421439060206,0.150513950073421,0.101321585903084,0.0866372980910426,0.0881057268722467,1362,10000
1,0,0.5,0,0.2,0.4,10000,0.05,2,0.573421439060206,0.150513950073421,0.101321585903084,0.0866372980910426,0.0881057268722467,1362,10000
1,0,0.5,0,0.2,0.4,10000,0.05,3,0.573421439060206,0.150513950073421,0.101321585903084,0.0866372980910426,0.0881057268722467,1362,10000
1,0,0.6,0,0.2,0.4,10000,0.05,1,0.610828025477707,0.12484076433121,0.0993630573248408,0.0751592356687898,0.0898089171974522,1570,10000
1,0,0.6,0,0.2,0.4,10000,0.05,2,0.610828025477707,0.12484076433121,0.0993630573248408,0.0751592356687898,0.0898089171974522,1570,10000
1,0,0.6,0,0.2,0.4,10000,0.05,3,0.610828025477707,0.12484076433121,0.0993630573248408,0.0751592356687898,0.0898089171974522,1570,10000
1,0,0.7,0,0.2,0.4,10000,0.05,1,0.625,0.121890547263682,0.0982587064676617,0.082089552238806,0.0727611940298508,1608,10000
1,0,0.7,0,0.2,0.4,10000,0.05,2,0.625,0.121890547263682,0.0982587064676617,0.082089552238806,0.0727611940298508,1608,10000
1,0,0.7,0,0.2,0.4,10000,0.05,3,0.625,0.121890547263682,0.0982587064676617,0.082089552238806,0.0727611940298508,1608,10000
1,0,0.8,0,0.2,0.4,10000,0.05,1,0.674897119341564,0.106995884773663,0.0817166372721928,0.0646678424456202,0.0717225161669606,1701,10000
1,0,0.8,0,0.2,0.4,10000,0.05,2,0.674897119341564,0.106995884773663,0.0817166372721928,0.0646678424456202,0.0717225161669606,1701,10000
1,0,0.8,0,0.2,0.4,10000,0.05,3,0.674897119341564,0.106995884773663,0.0817166372721928,0.0646678424456202,0.0717225161669606,1701,10000
1,0,0.1,0,0.3,0.4,10000,0.05,1,0.524399690162665,0.147947327652982,0.12006196746708,0.107668474051123,0.0999225406661503,1291,10000
1,0,0.1,0,0.3,0.4,10000,0.05,2,0.524399690162665,0.147947327652982,0.12006196746708,0.107668474051123,0.0999225406661503,1291,10000
1,0,0.1,0,0.3,0.4,10000,0.05,3,0.524399690162665,0.147947327652982,0.12006196746708,0.107668474051123,0.0999225406661503,1291,10000
1,0,0.2,0,0.3,0.4,10000,0.05,1,0.543923865300146,0.13103953147877,0.103953147877013,0.112737920937042,0.108345534407028,1366,10000
1,0,0.2,0,0.3,0.4,10000,0.05,2,0.543923865300146,0.13103953147877,0.103953147877013,0.112737920937042,0.108345534407028,1366,10000
1,0,0.2,0,0.3,0.4,10000,0.05,3,0.543923865300146,0.13103953147877,0.103953147877013,0.112737920937042,0.108345534407028,1366,10000
1,0,0.3,0,0.3,0.4,10000,0.05,1,0.583389601620527,0.12896691424713,0.108710330857529,0.0837272113436867,0.0952059419311276,1481,10000
1,0,0.3,0,0.3,0.4,10000,0.05,2,0.583389601620527,0.12896691424713,0.108710330857529,0.0837272113436867,0.0952059419311276,1481,10000
1,0,0.3,0,0.3,0.4,10000,0.05,3,0.583389601620527,0.12896691424713,0.108710330857529,0.0837272113436867,0.0952059419311276,1481,10000
1,0,0.4,0,0.3,0.4,10000,0.05,1,0.60611620795107,0.126605504587156,0.0972477064220184,0.090519877675841,0.0795107033639144,1635,10000
1,0,0.4,0,0.3,0.4,10000,0.05,2,0.60611620795107,0.126605504587156,0.0972477064220184,0.090519877675841,0.0795107033639144,1635,10000
1,0,0.4,0,0.3,0.4,10000,0.05,3,0.60611620795107,0.126605504587156,0.0972477064220184,0.090519877675841,0.0795107033639144,1635,10000
1,0,0.5,0,0.3,0.4,10000,0.05,1,0.629773104593248,0.116768123962369,0.0990592141671278,0.0780298837852795,0.0763696734919757,1807,10000
1,0,0.5,0,0.3,0.4,10000,0.05,2,0.629773104593248,0.116768123962369,0.0990592141671278,0.0780298837852795,0.0763696734919757,1807,10000
1,0,0.5,0,0.3,0.4,10000,0.05,3,0.629773104593248,0.116768123962369,0.0990592141671278,0.0780298837852795,0.0763696734919757,1807,10000
1,0,0.6,0,0.3,0.4,10000,0.05,1,0.662819869543402,0.120923231309584,0.0868038133467135,0.0692423482187657,0.0602107375815354,1993,10000
1,0,0.6,0,0.3,0.4,10000,0.05,2,0.662819869543402,0.120923231309584,0.0868038133467135,0.0692423482187657,0.0602107375815354,1993,10000
1,0,0.6,0,0.3,0.4,10000,0.05,3,0.662819869543402,0.120923231309584,0.0868038133467135,0.0692423482187657,0.0602107375815354,1993,10000
1,0,0.7,0,0.3,0.4,10000,0.05,1,0.671294223018361,0.0976265114196149,0.0882221227048813,0.0788177339901478,0.0640394088669951,2233,10000
1,0,0.7,0,0.3,0.4,10000,0.05,2,0.671294223018361,0.0976265114196149,0.0882221227048813,0.0788177339901478,0.0640394088669951,2233,10000
1,0,0.7,0,0.3,0.4,10000,0.05,3,0.671294223018361,0.0976265114196149,0.0882221227048813,0.0788177339901478,0.0640394088669951,2233,10000
1,0,0.8,0,0.3,0.4,10000,0.05,1,0.701359388275276,0.0981308411214953,0.0713678844519966,0.070518266779949,0.0586236193712829,2354,10000
1,0,0.8,0,0.3,0.4,10000,0.05,2,0.701359388275276,0.0981308411214953,0.0713678844519966,0.070518266779949,0.0586236193712829,2354,10000
1,0,0.8,0,0.3,0.4,10000,0.05,3,0.701359388275276,0.0981308411214953,0.0713678844519966,0.070518266779949,0.0586236193712829,2354,10000
1,0,0.1,0,0.5,0.4,10000,0.05,1,0.583688699360341,0.138059701492537,0.103411513859275,0.0890191897654584,0.0858208955223881,1876,10000
1,0,0.1,0,0.5,0.4,10000,0.05,2,0.583688699360341,0.138059701492537,0.103411513859275,0.0890191897654584,0.0858208955223881,1876,10000
1,0,0.1,0,0.5,0.4,10000,0.05,3,0.583688699360341,0.138059701492537,0.103411513859275,0.0890191897654584,0.0858208955223881,1876,10000
1,0,0.2,0,0.5,0.4,10000,0.05,1,0.606399187404774,0.127475876079228,0.101066531234129,0.0888776028440833,0.0761808024377857,1969,10000
1,0,0.2,0,0.5,0.4,10000,0.05,2,0.606399187404774,0.127475876079228,0.101066531234129,0.0888776028440833,0.0761808024377857,1969,10000
1,0,0.2,0,0.5,0.4,10000,0.05,3,0.606399187404774,0.127475876079228,0.101066531234129,0.0888776028440833,0.0761808024377857,1969,10000
1,0,0.3,0,0.5,0.4,10000,0.05,1,0.653371320037987,0.116809116809117,0.0883190883190883,0.0788224121557455,0.0626780626780627,2106,10000
1,0,0.3,0,0.5,0.4,10000,0.05,2,0.653371320037987,0.116809116809117,0.0883190883190883,0.0788224121557455,0.0626780626780627,2106,10000
1,0,0.3,0,0.5,0.4,10000,0.05,3,0.653371320037987,0.116809116809117,0.0883190883190883,0.0788224121557455,0.0626780626780627,2106,10000
1,0,0.4,0,0.5,0.4,10000,0.05,1,0.665844636251541,0.106863953966297,0.0859021783806001,0.0813810110974106,0.0600082203041513,2433,10000
1,0,0.4,0,0.5,0.4,10000,0.05,2,0.665844636251541,0.106863953966297,0.0859021783806001,0.0813810110974106,0.0600082203041513,2433,10000
1,0,0.4,0,0.5,0.4,10000,0.05,3,0.665844636251541,0.106863953966297,0.0859021783806001,0.0813810110974106,0.0600082203041513,2433,10000
1,0,0.5,0,0.5,0.4,10000,0.05,1,0.688272761333833,0.106781566129637,0.0738104158860997,0.0764331210191083,0.0547021356313226,2669,10000
1,0,0.5,0,0.5,0.4,10000,0.05,2,0.688272761333833,0.106781566129637,0.0738104158860997,0.0764331210191083,0.0547021356313226,2669,10000
1,0,0.5,0,0.5,0.4,10000,0.05,3,0.688272761333833,0.106781566129637,0.0738104158860997,0.0764331210191083,0.0547021356313226,2669,10000
1,0,0.6,0,0.5,0.4,10000,0.05,1,0.715557020435069,0.104152933421226,0.0725115359261701,0.0586684245220831,0.0491100856954516,3034,10000
1,0,0.6,0,0.5,0.4,10000,0.05,2,0.715557020435069,0.104152933421226,0.0725115359261701,0.0586684245220831,0.0491100856954516,3034,10000
1,0,0.6,0,0.5,0.4,10000,0.05,3,0.715557020435069,0.104152933421226,0.0725115359261701,0.0586684245220831,0.0491100856954516,3034,10000
1,0,0.7,0,0.5,0.4,10000,0.05,1,0.745127892813642,0.0956151035322777,0.0630328867235079,0.052679658952497,0.0435444579780755,3284,10000
1,0,0.7,0,0.5,0.4,10000,0.05,2,0.745127892813642,0.0956151035322777,0.0630328867235079,0.052679658952497,0.0435444579780755,3284,10000
1,0,0.7,0,0.5,0.4,10000,0.05,3,0.745127892813642,0.0956151035322777,0.0630328867235079,0.052679658952497,0.0435444579780755,3284,10000
1,0,0.8,0,0.5,0.4,10000,0.05,1,0.77445054945055,0.0868131868131868,0.0563186813186813,0.0398351648351648,0.0425824175824176,3640,10000
1,0,0.8,0,0.5,0.4,10000,0.05,2,0.77445054945055,0.0868131868131868,0.0563186813186813,0.0398351648351648,0.0425824175824176,3640,10000
1,0,0.8,0,0.5,0.4,10000,0.05,3,0.77445054945055,0.0868131868131868,0.0563186813186813,0.0398351648351648,0.0425824175824176,3640,10000
1,0,0.1,0,0.7,0.4,10000,0.05,1,0.610284742881428,0.138971525711857,0.0981725456863578,0.0815979600509987,0.0709732256693583,2353,10000
1,0,0.1,0,0.7,0.4,10000,0.05,2,0.610284742881428,0.138971525711857,0.0981725456863578,0.0815979600509987,0.0709732256693583,2353,10000
1,0,0.1,0,0.7,0.4,10000,0.05,3,0.610284742881428,0.138971525711857,0.0981725456863578,0.0815979600509987,0.0709732256693583,2353,10000
1,0,0.2,0,0.7,0.4,10000,0.05,1,0.618167202572347,0.131832797427653,0.0968649517684888,0.0848070739549839,0.0683279742765273,2488,10000
1,0,0.2,0,0.7,0.4,10000,0.05,2,0.618167202572347,0.131832797427653,0.0968649517684888,0.0848070739549839,0.0683279742765273,2488,10000
1,0,0.2,0,0.7,0.4,10000,0.05,3,0.618167202572347,0.131832797427653,0.0968649517684888,0.0848070739549839,0.0683279742765273,2488,10000
1,0,0.3,0,0.7,0.4,10000,0.05,1,0.651472650771389,0.119915848527349,0.0876577840112202,0.0662692847124825,0.0746844319775596,2852,10000
1,0,0.3,0,0.7,0.4,10000,0.05,2,0.651472650771389,0.119915848527349,0.0876577840112202,0.0662692847124825,0.0746844319775596,2852,10000
1,0,0.3,0,0.7,0.4,10000,0.05,3,0.651472650771389,0.119915848527349,0.0876577840112202,0.0662692847124825,0.0746844319775596,2852,10000
1,0,0.4,0,0.7,0.4,10000,0.05,1,0.684656416692815,0.117665516159398,0.0762472544712896,0.0633824913711955,0.0580483213053028,3187,10000
1,0,0.4,0,0.7,0.4,10000,0.05,2,0.684656416692815,0.117665516159398,0.0762472544712896,0.0633824913711955,0.0580483213053028,3187,10000
1,0,0.4,0,0.7,0.4,10000,0.05,3,0.684656416692815,0.117665516159398,0.0762472544712896,0.0633824913711955,0.0580483213053028,3187,10000
1,0,0.5,0,0.7,0.4,10000,0.05,1,0.711590296495957,0.108355795148248,0.0714285714285714,0.0606469002695418,0.047978436657682,3710,10000
1,0,0.5,0,0.7,0.4,10000,0.05,2,0.711590296495957,0.108355795148248,0.0714285714285714,0.0606469002695418,0.047978436657682,3710,10000
1,0,0.5,0,0.7,0.4,10000,0.05,3,0.711590296495957,0.108355795148248,0.0714285714285714,0.0606469002695418,0.047978436657682,3710,10000
1,0,0.6,0,0.7,0.4,10000,0.05,1,0.745254745254745,0.0954045954045954,0.0674325674325674,0.0477022977022977,0.0442057942057942,4004,10000
1,0,0.6,0,0.7,0.4,10000,0.05,2,0.745254745254745,0.0954045954045954,0.0674325674325674,0.0477022977022977,0.0442057942057942,4004,10000
1,0,0.6,0,0.7,0.4,10000,0.05,3,0.745254745254745,0.0954045954045954,0.0674325674325674,0.0477022977022977,0.0442057942057942,4004,10000
1,0,0.7,0,0.7,0.4,10000,0.05,1,0.777250113071009,0.0845771144278607,0.0569877883310719,0.0431931252826775,0.0379918588873813,4422,10000
1,0,0.7,0,0.7,0.4,10000,0.05,2,0.777250113071009,0.0845771144278607,0.0569877883310719,0.0431931252826775,0.0379918588873813,4422,10000
1,0,0.7,0,0.7,0.4,10000,0.05,3,0.777250113071009,0.0845771144278607,0.0569877883310719,0.0431931252826775,0.0379918588873813,4422,10000
1,0,0.8,0,0.7,0.4,10000,0.05,1,0.798055038278502,0.07428098489551,0.0523484378232982,0.0395199668942686,0.0357955721084213,4833,10000
1,0,0.8,0,0.7,0.4,10000,0.05,2,0.798055038278502,0.07428098489551,0.0523484378232982,0.0395199668942686,0.0357955721084213,4833,10000
1,0,0.8,0,0.7,0.4,10000,0.05,3,0.798055038278502,0.07428098489551,0.0523484378232982,0.0395199668942686,0.0357955721084213,4833,10000
